rgn_id,common,sciname,year
3,fierce pike smelt,sudis atrox,2017
4,fierce pike smelt,sudis atrox,2017
5,fierce pike smelt,sudis atrox,2017
6,fierce pike smelt,sudis atrox,2017
7,fierce pike smelt,sudis atrox,2017
8,fierce pike smelt,sudis atrox,2017
9,fierce pike smelt,sudis atrox,2017
10,fierce pike smelt,sudis atrox,2017
11,fierce pike smelt,sudis atrox,2017
1,NA,bathyonus laticeps,2017
1,toothless smooth-head,einara edentula,2017
2,cownose ray,rhinoptera bonasus,2017
3,cownose ray,rhinoptera bonasus,2017
4,cownose ray,rhinoptera bonasus,2017
5,cownose ray,rhinoptera bonasus,2017
7,cownose ray,rhinoptera bonasus,2017
8,cownose ray,rhinoptera bonasus,2017
10,cownose ray,rhinoptera bonasus,2017
11,cownose ray,rhinoptera bonasus,2017
1,narrownose chimaera,harriotta raleighana,2017
2,narrownose chimaera,harriotta raleighana,2017
3,narrownose chimaera,harriotta raleighana,2017
4,narrownose chimaera,harriotta raleighana,2017
5,narrownose chimaera,harriotta raleighana,2017
6,narrownose chimaera,harriotta raleighana,2017
7,narrownose chimaera,harriotta raleighana,2017
8,narrownose chimaera,harriotta raleighana,2017
9,narrownose chimaera,harriotta raleighana,2017
10,narrownose chimaera,harriotta raleighana,2017
11,narrownose chimaera,harriotta raleighana,2017
1,atlantic longnose chimaera,rhinochimaera atlantica,2017
2,atlantic longnose chimaera,rhinochimaera atlantica,2017
3,atlantic longnose chimaera,rhinochimaera atlantica,2017
4,atlantic longnose chimaera,rhinochimaera atlantica,2017
1,bluntnose stingray,hypanus say,2017
2,bluntnose stingray,hypanus say,2017
4,bluntnose stingray,hypanus say,2017
5,bluntnose stingray,hypanus say,2017
8,bluntnose stingray,hypanus say,2017
10,bluntnose stingray,hypanus say,2017
11,bluntnose stingray,hypanus say,2017
1,greenland shark,somniosus microcephalus,2017
2,greenland shark,somniosus microcephalus,2017
3,greenland shark,somniosus microcephalus,2017
4,greenland shark,somniosus microcephalus,2017
5,greenland shark,somniosus microcephalus,2017
6,greenland shark,somniosus microcephalus,2017
7,greenland shark,somniosus microcephalus,2017
8,greenland shark,somniosus microcephalus,2017
9,greenland shark,somniosus microcephalus,2017
10,greenland shark,somniosus microcephalus,2017
11,greenland shark,somniosus microcephalus,2017
1,night shark,carcharhinus signatus,2017
2,night shark,carcharhinus signatus,2017
4,night shark,carcharhinus signatus,2017
5,night shark,carcharhinus signatus,2017
8,night shark,carcharhinus signatus,2017
10,night shark,carcharhinus signatus,2017
11,night shark,carcharhinus signatus,2017
1,nurse shark,ginglymostoma cirratum,2017
2,nurse shark,ginglymostoma cirratum,2017
3,nurse shark,ginglymostoma cirratum,2017
4,nurse shark,ginglymostoma cirratum,2017
5,nurse shark,ginglymostoma cirratum,2017
6,nurse shark,ginglymostoma cirratum,2017
7,nurse shark,ginglymostoma cirratum,2017
8,nurse shark,ginglymostoma cirratum,2017
9,nurse shark,ginglymostoma cirratum,2017
10,nurse shark,ginglymostoma cirratum,2017
11,nurse shark,ginglymostoma cirratum,2017
1,longfin mako,isurus paucus,2017
2,longfin mako,isurus paucus,2017
3,longfin mako,isurus paucus,2017
4,longfin mako,isurus paucus,2017
5,longfin mako,isurus paucus,2017
7,longfin mako,isurus paucus,2017
8,longfin mako,isurus paucus,2017
10,longfin mako,isurus paucus,2017
11,longfin mako,isurus paucus,2017
1,chain catshark,scyliorhinus retifer,2017
2,chain catshark,scyliorhinus retifer,2017
3,chain catshark,scyliorhinus retifer,2017
4,chain catshark,scyliorhinus retifer,2017
5,chain catshark,scyliorhinus retifer,2017
7,chain catshark,scyliorhinus retifer,2017
8,chain catshark,scyliorhinus retifer,2017
10,chain catshark,scyliorhinus retifer,2017
11,chain catshark,scyliorhinus retifer,2017
1,great lanternshark,etmopterus princeps,2017
2,great lanternshark,etmopterus princeps,2017
3,great lanternshark,etmopterus princeps,2017
4,great lanternshark,etmopterus princeps,2017
5,great lanternshark,etmopterus princeps,2017
6,great lanternshark,etmopterus princeps,2017
7,great lanternshark,etmopterus princeps,2017
8,great lanternshark,etmopterus princeps,2017
9,great lanternshark,etmopterus princeps,2017
10,great lanternshark,etmopterus princeps,2017
11,great lanternshark,etmopterus princeps,2017
1,atlantic angelshark,squatina dumeril,2017
2,atlantic angelshark,squatina dumeril,2017
3,atlantic angelshark,squatina dumeril,2017
4,atlantic angelshark,squatina dumeril,2017
5,atlantic angelshark,squatina dumeril,2017
6,atlantic angelshark,squatina dumeril,2017
7,atlantic angelshark,squatina dumeril,2017
8,atlantic angelshark,squatina dumeril,2017
9,atlantic angelshark,squatina dumeril,2017
10,atlantic angelshark,squatina dumeril,2017
11,atlantic angelshark,squatina dumeril,2017
1,NA,abyssobrotula galatheae,2017
1,short snouted lancetfish,alepisaurus brevirostris,2017
2,short snouted lancetfish,alepisaurus brevirostris,2017
4,short snouted lancetfish,alepisaurus brevirostris,2017
1,NA,aristostomias lunifer,2017
2,NA,aristostomias lunifer,2017
3,NA,aristostomias lunifer,2017
4,NA,aristostomias lunifer,2017
5,NA,aristostomias lunifer,2017
6,NA,aristostomias lunifer,2017
7,NA,aristostomias lunifer,2017
8,NA,aristostomias lunifer,2017
9,NA,aristostomias lunifer,2017
10,NA,aristostomias lunifer,2017
11,NA,aristostomias lunifer,2017
1,NA,bassozetus levistomatus,2017
1,cusk eel,bassozetus normalis,2017
4,cusk eel,bassozetus normalis,2017
1,NA,bathophilus metallicus,2017
2,NA,bathophilus metallicus,2017
3,NA,bathophilus metallicus,2017
4,NA,bathophilus metallicus,2017
5,NA,bathophilus metallicus,2017
6,NA,bathophilus metallicus,2017
7,NA,bathophilus metallicus,2017
8,NA,bathophilus metallicus,2017
9,NA,bathophilus metallicus,2017
10,NA,bathophilus metallicus,2017
11,NA,bathophilus metallicus,2017
1,horned lantern fish,centrophryne spinulosa,2017
2,horned lantern fish,centrophryne spinulosa,2017
4,horned lantern fish,centrophryne spinulosa,2017
1,smooth dreamer,chaenophryne draco,2017
2,smooth dreamer,chaenophryne draco,2017
4,smooth dreamer,chaenophryne draco,2017
1,problematic lanternfish,diaphus problematicus,2017
4,problematic lanternfish,diaphus problematicus,2017
10,problematic lanternfish,diaphus problematicus,2017
1,digitate cusk eel,dicrolene introniger,2017
2,digitate cusk eel,dicrolene introniger,2017
4,digitate cusk eel,dicrolene introniger,2017
1,lobed dreamer,dolopichthys pullatus,2017
2,lobed dreamer,dolopichthys pullatus,2017
4,lobed dreamer,dolopichthys pullatus,2017
1,NA,dysalotus oligoscolus,2017
2,NA,dysalotus oligoscolus,2017
4,NA,dysalotus oligoscolus,2017
1,twinray dragonfish,eustomias satterleei,2017
2,twinray dragonfish,eustomias satterleei,2017
4,twinray dragonfish,eustomias satterleei,2017
1,NA,eustomias simplex,2017
2,NA,eustomias simplex,2017
4,NA,eustomias simplex,2017
5,NA,eustomias simplex,2017
8,NA,eustomias simplex,2017
10,NA,eustomias simplex,2017
11,NA,eustomias simplex,2017
1,NA,gigantactis gibbsi,2017
2,NA,gigantactis gibbsi,2017
1,NA,gigantactis ios,2017
2,NA,gigantactis ios,2017
1,NA,gigantactis longicirra,2017
4,NA,gigantactis longicirra,2017
1,cosmopolitan whipnose,gigantactis vanhoeffeni,2017
2,cosmopolitan whipnose,gigantactis vanhoeffeni,2017
4,cosmopolitan whipnose,gigantactis vanhoeffeni,2017
1,soft leafvent angler,haplophryne mollis,2017
2,soft leafvent angler,haplophryne mollis,2017
3,soft leafvent angler,haplophryne mollis,2017
4,soft leafvent angler,haplophryne mollis,2017
5,soft leafvent angler,haplophryne mollis,2017
6,soft leafvent angler,haplophryne mollis,2017
7,soft leafvent angler,haplophryne mollis,2017
8,soft leafvent angler,haplophryne mollis,2017
9,soft leafvent angler,haplophryne mollis,2017
10,soft leafvent angler,haplophryne mollis,2017
11,soft leafvent angler,haplophryne mollis,2017
1,footballfish,himantolophus albinares,2017
2,footballfish,himantolophus albinares,2017
3,footballfish,himantolophus albinares,2017
4,footballfish,himantolophus albinares,2017
5,footballfish,himantolophus albinares,2017
7,footballfish,himantolophus albinares,2017
8,footballfish,himantolophus albinares,2017
10,footballfish,himantolophus albinares,2017
11,footballfish,himantolophus albinares,2017
1,NA,himantolophus brevirostris,2017
4,NA,himantolophus brevirostris,2017
1,NA,himantolophus rostratus,2017
2,NA,himantolophus rostratus,2017
1,NA,kali kerberti,2017
2,NA,kali kerberti,2017
4,NA,kali kerberti,2017
1,NA,kali macrura,2017
2,NA,kali macrura,2017
4,NA,kali macrura,2017
1,mirror lanternfish,lampadena speculigera,2017
2,mirror lanternfish,lampadena speculigera,2017
3,mirror lanternfish,lampadena speculigera,2017
4,mirror lanternfish,lampadena speculigera,2017
5,mirror lanternfish,lampadena speculigera,2017
6,mirror lanternfish,lampadena speculigera,2017
7,mirror lanternfish,lampadena speculigera,2017
8,mirror lanternfish,lampadena speculigera,2017
9,mirror lanternfish,lampadena speculigera,2017
10,mirror lanternfish,lampadena speculigera,2017
11,mirror lanternfish,lampadena speculigera,2017
1,dotback lanternfish,lampanyctus photonotus,2017
2,dotback lanternfish,lampanyctus photonotus,2017
3,dotback lanternfish,lampanyctus photonotus,2017
4,dotback lanternfish,lampanyctus photonotus,2017
5,dotback lanternfish,lampanyctus photonotus,2017
6,dotback lanternfish,lampanyctus photonotus,2017
7,dotback lanternfish,lampanyctus photonotus,2017
8,dotback lanternfish,lampanyctus photonotus,2017
9,dotback lanternfish,lampanyctus photonotus,2017
10,dotback lanternfish,lampanyctus photonotus,2017
11,dotback lanternfish,lampanyctus photonotus,2017
1,NA,lamprogrammus brunswigi,2017
2,NA,lamprogrammus brunswigi,2017
4,NA,lamprogrammus brunswigi,2017
1,scaleline cusk,lamprogrammus shcherbachevi,2017
2,scaleline cusk,lamprogrammus shcherbachevi,2017
1,plainchin dreamarm,leptacanthichthys gracilispinis,2017
2,plainchin dreamarm,leptacanthichthys gracilispinis,2017
3,plainchin dreamarm,leptacanthichthys gracilispinis,2017
4,plainchin dreamarm,leptacanthichthys gracilispinis,2017
5,plainchin dreamarm,leptacanthichthys gracilispinis,2017
6,plainchin dreamarm,leptacanthichthys gracilispinis,2017
7,plainchin dreamarm,leptacanthichthys gracilispinis,2017
8,plainchin dreamarm,leptacanthichthys gracilispinis,2017
9,plainchin dreamarm,leptacanthichthys gracilispinis,2017
10,plainchin dreamarm,leptacanthichthys gracilispinis,2017
11,plainchin dreamarm,leptacanthichthys gracilispinis,2017
1,barebelly lanternfish,loweina interrupta,2017
2,barebelly lanternfish,loweina interrupta,2017
3,barebelly lanternfish,loweina interrupta,2017
4,barebelly lanternfish,loweina interrupta,2017
5,barebelly lanternfish,loweina interrupta,2017
6,barebelly lanternfish,loweina interrupta,2017
7,barebelly lanternfish,loweina interrupta,2017
8,barebelly lanternfish,loweina interrupta,2017
9,barebelly lanternfish,loweina interrupta,2017
10,barebelly lanternfish,loweina interrupta,2017
11,barebelly lanternfish,loweina interrupta,2017
1,rare lanternfish,loweina rara,2017
2,rare lanternfish,loweina rara,2017
3,rare lanternfish,loweina rara,2017
4,rare lanternfish,loweina rara,2017
5,rare lanternfish,loweina rara,2017
6,rare lanternfish,loweina rara,2017
7,rare lanternfish,loweina rara,2017
8,rare lanternfish,loweina rara,2017
9,rare lanternfish,loweina rara,2017
10,rare lanternfish,loweina rara,2017
11,rare lanternfish,loweina rara,2017
1,dark searsid,mentodus facilis,2017
2,dark searsid,mentodus facilis,2017
4,dark searsid,mentodus facilis,2017
1,NA,nansenia longicauda,2017
2,NA,nansenia longicauda,2017
4,NA,nansenia longicauda,2017
1,NA,nansenia megalopa,2017
1,spiny seadevil,neoceratias spinifer,2017
2,spiny seadevil,neoceratias spinifer,2017
4,spiny seadevil,neoceratias spinifer,2017
1,NA,oneirodes macrosteus,2017
2,NA,oneirodes macrosteus,2017
1,false cusk,parabrotula plagiophthalma,2017
2,false cusk,parabrotula plagiophthalma,2017
3,false cusk,parabrotula plagiophthalma,2017
4,false cusk,parabrotula plagiophthalma,2017
5,false cusk,parabrotula plagiophthalma,2017
7,false cusk,parabrotula plagiophthalma,2017
8,false cusk,parabrotula plagiophthalma,2017
10,false cusk,parabrotula plagiophthalma,2017
11,false cusk,parabrotula plagiophthalma,2017
1,NA,penopus microphthalmus,2017
1,NA,pentherichthys atratus,2017
2,NA,pentherichthys atratus,2017
3,NA,pentherichthys atratus,2017
4,NA,pentherichthys atratus,2017
5,NA,pentherichthys atratus,2017
6,NA,pentherichthys atratus,2017
7,NA,pentherichthys atratus,2017
8,NA,pentherichthys atratus,2017
9,NA,pentherichthys atratus,2017
10,NA,pentherichthys atratus,2017
11,NA,pentherichthys atratus,2017
1,NA,phyllorhinichthys balushkini,2017
2,NA,phyllorhinichthys balushkini,2017
1,slender cuskeel,porogadus miles,2017
2,slender cuskeel,porogadus miles,2017
3,slender cuskeel,porogadus miles,2017
4,slender cuskeel,porogadus miles,2017
1,NA,pseudoscopelus altipinnis,2017
2,NA,pseudoscopelus altipinnis,2017
3,NA,pseudoscopelus altipinnis,2017
4,NA,pseudoscopelus altipinnis,2017
5,NA,pseudoscopelus altipinnis,2017
6,NA,pseudoscopelus altipinnis,2017
7,NA,pseudoscopelus altipinnis,2017
8,NA,pseudoscopelus altipinnis,2017
9,NA,pseudoscopelus altipinnis,2017
10,NA,pseudoscopelus altipinnis,2017
11,NA,pseudoscopelus altipinnis,2017
1,NA,pseudoscopelus scutatus,2017
2,NA,pseudoscopelus scutatus,2017
4,NA,pseudoscopelus scutatus,2017
1,glasshead barreleye,rhynchohyalus natalensis,2017
2,glasshead barreleye,rhynchohyalus natalensis,2017
4,glasshead barreleye,rhynchohyalus natalensis,2017
1,redmouth whalefish,rondeletia loricata,2017
2,redmouth whalefish,rondeletia loricata,2017
3,redmouth whalefish,rondeletia loricata,2017
4,redmouth whalefish,rondeletia loricata,2017
6,redmouth whalefish,rondeletia loricata,2017
1,NA,dolopichthys danae,2017
2,NA,dolopichthys danae,2017
6,common gull-billed tern,gelochelidon nilotica,2017
7,common gull-billed tern,gelochelidon nilotica,2017
9,common gull-billed tern,gelochelidon nilotica,2017
10,common gull-billed tern,gelochelidon nilotica,2017
2,hooded seal,cystophora cristata,2017
3,hooded seal,cystophora cristata,2017
6,hooded seal,cystophora cristata,2017
7,hooded seal,cystophora cristata,2017
9,hooded seal,cystophora cristata,2017
4,clapper rail,rallus crepitans,2017
5,clapper rail,rallus crepitans,2017
6,clapper rail,rallus crepitans,2017
7,clapper rail,rallus crepitans,2017
8,clapper rail,rallus crepitans,2017
9,clapper rail,rallus crepitans,2017
10,clapper rail,rallus crepitans,2017
11,clapper rail,rallus crepitans,2017
4,american coot,fulica americana,2017
5,american coot,fulica americana,2017
6,american coot,fulica americana,2017
7,american coot,fulica americana,2017
8,american coot,fulica americana,2017
9,american coot,fulica americana,2017
10,american coot,fulica americana,2017
11,american coot,fulica americana,2017
1,kitefin shark,dalatias licha,2017
2,kitefin shark,dalatias licha,2017
3,kitefin shark,dalatias licha,2017
4,kitefin shark,dalatias licha,2017
7,kitefin shark,dalatias licha,2017
8,kitefin shark,dalatias licha,2017
1,smalleyed rabbitfish,hydrolagus affinis,2017
2,smalleyed rabbitfish,hydrolagus affinis,2017
3,smalleyed rabbitfish,hydrolagus affinis,2017
4,smalleyed rabbitfish,hydrolagus affinis,2017
1,richardson’s skate,bathyraja richardsoni,2017
2,richardson’s skate,bathyraja richardsoni,2017
4,richardson’s skate,bathyraja richardsoni,2017
1,roughtail stingray,bathytoshia centroura,2017
2,roughtail stingray,bathytoshia centroura,2017
3,roughtail stingray,bathytoshia centroura,2017
4,roughtail stingray,bathytoshia centroura,2017
5,roughtail stingray,bathytoshia centroura,2017
7,roughtail stingray,bathytoshia centroura,2017
8,roughtail stingray,bathytoshia centroura,2017
10,roughtail stingray,bathytoshia centroura,2017
11,roughtail stingray,bathytoshia centroura,2017
1,NA,scopelosaurus smithii,2017
2,NA,scopelosaurus smithii,2017
3,NA,scopelosaurus smithii,2017
4,NA,scopelosaurus smithii,2017
5,NA,scopelosaurus smithii,2017
6,NA,scopelosaurus smithii,2017
7,NA,scopelosaurus smithii,2017
8,NA,scopelosaurus smithii,2017
9,NA,scopelosaurus smithii,2017
10,NA,scopelosaurus smithii,2017
11,NA,scopelosaurus smithii,2017
1,NA,macroparalepis brevis,2017
1,atlantic blackwing flyingfish,hirundichthys volador,2017
2,atlantic blackwing flyingfish,hirundichthys volador,2017
3,atlantic blackwing flyingfish,hirundichthys volador,2017
4,atlantic blackwing flyingfish,hirundichthys volador,2017
5,atlantic blackwing flyingfish,hirundichthys volador,2017
7,atlantic blackwing flyingfish,hirundichthys volador,2017
8,atlantic blackwing flyingfish,hirundichthys volador,2017
10,atlantic blackwing flyingfish,hirundichthys volador,2017
11,atlantic blackwing flyingfish,hirundichthys volador,2017
1,hawksbill turtle,eretmochelys imbricata,2017
2,hawksbill turtle,eretmochelys imbricata,2017
3,hawksbill turtle,eretmochelys imbricata,2017
4,hawksbill turtle,eretmochelys imbricata,2017
5,hawksbill turtle,eretmochelys imbricata,2017
6,hawksbill turtle,eretmochelys imbricata,2017
7,hawksbill turtle,eretmochelys imbricata,2017
8,hawksbill turtle,eretmochelys imbricata,2017
9,hawksbill turtle,eretmochelys imbricata,2017
10,hawksbill turtle,eretmochelys imbricata,2017
11,hawksbill turtle,eretmochelys imbricata,2017
1,loggerhead turtle,caretta caretta,2017
2,loggerhead turtle,caretta caretta,2017
3,loggerhead turtle,caretta caretta,2017
4,loggerhead turtle,caretta caretta,2017
5,loggerhead turtle,caretta caretta,2017
6,loggerhead turtle,caretta caretta,2017
7,loggerhead turtle,caretta caretta,2017
8,loggerhead turtle,caretta caretta,2017
9,loggerhead turtle,caretta caretta,2017
10,loggerhead turtle,caretta caretta,2017
11,loggerhead turtle,caretta caretta,2017
