"","common","sciname","source","iucn_sid","rgn_id","status","status_scale","rgn_name","score","year"
"7059","whitefin sharksucker","Echeneis neucratoides","IUCN",16440083,9,NA,NA,"New Hampshire",NA,2017
"7060","whitefin sharksucker","Echeneis neucratoides","IUCN",16440083,10,NA,NA,"New York",NA,2017
"7061","whitefin sharksucker","Echeneis neucratoides","IUCN",16440083,11,NA,NA,"Rhode Island",NA,2017
"7062","whitefin sharksucker","Echeneis neucratoides","IUCN",16440083,12,NA,NA,NA,NA,2017
"7063","whitefin sharksucker","Echeneis neucratoides","IUCN",16440083,13,"DD","IUCN",NA,NA,2017
"7064","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,1,NA,NA,"Offshore",0,2017
"7065","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,2,NA,NA,"Georges Bank",0,2017
"7066","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,3,NA,NA,"Gulf of Maine",0,2017
"7067","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7068","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,5,NA,NA,"Connecticut",0,2017
"7069","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,6,"S5N","ME","Maine",0,2017
"7070","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,7,"S5N","MA","Massachusetts-Gulf of Maine",0,2017
"7071","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,8,"S5N","MA","Massachusetts-Virginian",0,2017
"7072","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,9,"N5N","NH","New Hampshire",0,2017
"7073","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,10,"N5N","NY","New York",0,2017
"7074","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,11,"N5N","RI","Rhode Island",0,2017
"7075","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,12,"N5N","USA",NA,0,2017
"7076","wilsons storm petrel","Oceanites oceanicus","dataportal",NA,13,"LC - Least concern","IUCN",NA,0,2017
"7077","windowpane","Scophthalmus aquosus","dataportal",NA,1,NA,NA,"Offshore",0,2017
"7078","windowpane","Scophthalmus aquosus","dataportal",NA,2,NA,NA,"Georges Bank",0,2017
"7079","windowpane","Scophthalmus aquosus","dataportal",NA,3,NA,NA,"Gulf of Maine",0,2017
"7080","windowpane","Scophthalmus aquosus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7081","windowpane","Scophthalmus aquosus","dataportal",NA,5,"N5","CT","Connecticut",0,2017
"7082","windowpane","Scophthalmus aquosus","dataportal",NA,6,NA,NA,"Maine",0,2017
"7083","windowpane","Scophthalmus aquosus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"7084","windowpane","Scophthalmus aquosus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",0,2017
"7085","windowpane","Scophthalmus aquosus","dataportal",NA,9,NA,NA,"New Hampshire",0,2017
"7086","windowpane","Scophthalmus aquosus","dataportal",NA,10,"N5","NY","New York",0,2017
"7087","windowpane","Scophthalmus aquosus","dataportal",NA,11,"N5","RI","Rhode Island",0,2017
"7088","windowpane","Scophthalmus aquosus","dataportal",NA,12,"N5","USA",NA,0,2017
"7089","windowpane","Scophthalmus aquosus","dataportal",NA,13,NA,"IUCN",NA,0,2017
"7090","winged lanternfish","Lampanyctus alatus","IUCN",15599060,1,NA,NA,"Offshore",0,2017
"7091","winged lanternfish","Lampanyctus alatus","IUCN",15599060,2,NA,NA,"Georges Bank",0,2017
"7092","winged lanternfish","Lampanyctus alatus","IUCN",15599060,3,NA,NA,"Gulf of Maine",0,2017
"7093","winged lanternfish","Lampanyctus alatus","IUCN",15599060,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7094","winged lanternfish","Lampanyctus alatus","IUCN",15599060,5,NA,NA,"Connecticut",0,2017
"7095","winged lanternfish","Lampanyctus alatus","IUCN",15599060,6,NA,NA,"Maine",0,2017
"7096","winged lanternfish","Lampanyctus alatus","IUCN",15599060,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"7097","winged lanternfish","Lampanyctus alatus","IUCN",15599060,8,NA,NA,"Massachusetts-Virginian",0,2017
"7098","winged lanternfish","Lampanyctus alatus","IUCN",15599060,9,NA,NA,"New Hampshire",0,2017
"7099","winged lanternfish","Lampanyctus alatus","IUCN",15599060,10,NA,NA,"New York",0,2017
"7100","winged lanternfish","Lampanyctus alatus","IUCN",15599060,11,NA,NA,"Rhode Island",0,2017
"7101","winged lanternfish","Lampanyctus alatus","IUCN",15599060,12,NA,NA,NA,0,2017
"7102","winged lanternfish","Lampanyctus alatus","IUCN",15599060,13,"LC","IUCN",NA,0,2017
"7103","winter flounder","Pseudopleuronectes americanus","dataportal",NA,1,NA,NA,"Offshore",0,2017
"7104","winter flounder","Pseudopleuronectes americanus","dataportal",NA,2,NA,NA,"Georges Bank",0,2017
"7105","winter flounder","Pseudopleuronectes americanus","dataportal",NA,3,NA,NA,"Gulf of Maine",0,2017
"7106","winter flounder","Pseudopleuronectes americanus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7107","winter flounder","Pseudopleuronectes americanus","dataportal",NA,5,"N5","CT","Connecticut",0,2017
"7108","winter flounder","Pseudopleuronectes americanus","dataportal",NA,6,NA,NA,"Maine",0,2017
"7109","winter flounder","Pseudopleuronectes americanus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"7110","winter flounder","Pseudopleuronectes americanus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",0,2017
"7111","winter flounder","Pseudopleuronectes americanus","dataportal",NA,9,NA,NA,"New Hampshire",0,2017
"7112","winter flounder","Pseudopleuronectes americanus","dataportal",NA,10,"S3?","NY","New York",0,2017
"7113","winter flounder","Pseudopleuronectes americanus","dataportal",NA,11,"N5","RI","Rhode Island",0,2017
"7114","winter flounder","Pseudopleuronectes americanus","dataportal",NA,12,"N5","USA",NA,0,2017
"7115","winter flounder","Pseudopleuronectes americanus","dataportal",NA,13,NA,"IUCN",NA,0,2017
"7116","winter skate","Leucoraja ocellata","dataportal",NA,1,NA,NA,"Offshore",0.6,2017
"7117","winter skate","Leucoraja ocellata","dataportal",NA,2,NA,NA,"Georges Bank",0.6,2017
"7118","winter skate","Leucoraja ocellata","dataportal",NA,3,NA,NA,"Gulf of Maine",0.6,2017
"7119","winter skate","Leucoraja ocellata","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0.6,2017
"7120","winter skate","Leucoraja ocellata","dataportal",NA,5,"NNR","CT","Connecticut",0.6,2017
"7121","winter skate","Leucoraja ocellata","dataportal",NA,6,NA,NA,"Maine",0.6,2017
"7122","winter skate","Leucoraja ocellata","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",0.6,2017
"7123","winter skate","Leucoraja ocellata","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",0.6,2017
"7124","winter skate","Leucoraja ocellata","dataportal",NA,9,NA,NA,"New Hampshire",0.6,2017
"7125","winter skate","Leucoraja ocellata","dataportal",NA,10,NA,NA,"New York",0.6,2017
"7126","winter skate","Leucoraja ocellata","dataportal",NA,11,"NNR","RI","Rhode Island",0.6,2017
"7127","winter skate","Leucoraja ocellata","dataportal",NA,12,"NNR","USA",NA,0.6,2017
"7128","winter skate","Leucoraja ocellata","dataportal",NA,13,"EN - Endangered","IUCN",NA,0.6,2017
"7129","wisner's lantern fish","Myctophum selenops","IUCN",15600727,1,NA,NA,"Offshore",0,2017
"7130","wisner's lantern fish","Myctophum selenops","IUCN",15600727,2,NA,NA,"Georges Bank",0,2017
"7131","wisner's lantern fish","Myctophum selenops","IUCN",15600727,3,NA,NA,"Gulf of Maine",0,2017
"7132","wisner's lantern fish","Myctophum selenops","IUCN",15600727,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7133","wisner's lantern fish","Myctophum selenops","IUCN",15600727,5,NA,NA,"Connecticut",0,2017
"7134","wisner's lantern fish","Myctophum selenops","IUCN",15600727,6,NA,NA,"Maine",0,2017
"7135","wisner's lantern fish","Myctophum selenops","IUCN",15600727,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"7136","wisner's lantern fish","Myctophum selenops","IUCN",15600727,8,NA,NA,"Massachusetts-Virginian",0,2017
"7137","wisner's lantern fish","Myctophum selenops","IUCN",15600727,9,NA,NA,"New Hampshire",0,2017
"7138","wisner's lantern fish","Myctophum selenops","IUCN",15600727,10,NA,NA,"New York",0,2017
"7139","wisner's lantern fish","Myctophum selenops","IUCN",15600727,11,NA,NA,"Rhode Island",0,2017
"7140","wisner's lantern fish","Myctophum selenops","IUCN",15600727,12,NA,NA,NA,0,2017
"7141","wisner's lantern fish","Myctophum selenops","IUCN",15600727,13,"LC","IUCN",NA,0,2017
"7142","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"7143","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"7144","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"7145","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"7146","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,5,NA,NA,"Connecticut",NA,2017
"7147","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,6,NA,NA,"Maine",NA,2017
"7148","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"7149","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"7150","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"7151","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,10,NA,NA,"New York",NA,2017
"7152","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,11,"NNR","RI","Rhode Island",NA,2017
"7153","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,12,"NNR","USA",NA,NA,2017
"7154","witch flounder","Glyptocephalus cynoglossus","dataportal",NA,13,NA,"IUCN",NA,NA,2017
"7155","wreckfish","Polyprion americanus","IUCN",43972,1,NA,NA,"Offshore",NA,2017
"7156","wreckfish","Polyprion americanus","IUCN",43972,2,NA,NA,"Georges Bank",NA,2017
"7157","wreckfish","Polyprion americanus","IUCN",43972,3,NA,NA,"Gulf of Maine",NA,2017
"7158","wreckfish","Polyprion americanus","IUCN",43972,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"7159","wreckfish","Polyprion americanus","IUCN",43972,5,NA,NA,"Connecticut",NA,2017
"7160","wreckfish","Polyprion americanus","IUCN",43972,6,NA,NA,"Maine",NA,2017
"7161","wreckfish","Polyprion americanus","IUCN",43972,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"7162","wreckfish","Polyprion americanus","IUCN",43972,8,NA,NA,"Massachusetts-Virginian",NA,2017
"7163","wreckfish","Polyprion americanus","IUCN",43972,9,NA,NA,"New Hampshire",NA,2017
"7164","wreckfish","Polyprion americanus","IUCN",43972,10,NA,NA,"New York",NA,2017
"7165","wreckfish","Polyprion americanus","IUCN",43972,11,NA,NA,"Rhode Island",NA,2017
"7166","wreckfish","Polyprion americanus","IUCN",43972,12,NA,NA,NA,NA,2017
"7167","wreckfish","Polyprion americanus","IUCN",43972,13,"DD","IUCN",NA,NA,2017
"7168","yellowfin bass","Anthias nicholsi","IUCN",16407002,1,NA,NA,"Offshore",0,2017
"7169","yellowfin bass","Anthias nicholsi","IUCN",16407002,2,NA,NA,"Georges Bank",0,2017
"7170","yellowfin bass","Anthias nicholsi","IUCN",16407002,3,NA,NA,"Gulf of Maine",0,2017
"7171","yellowfin bass","Anthias nicholsi","IUCN",16407002,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7172","yellowfin bass","Anthias nicholsi","IUCN",16407002,5,NA,NA,"Connecticut",0,2017
"7173","yellowfin bass","Anthias nicholsi","IUCN",16407002,6,NA,NA,"Maine",0,2017
"7174","yellowfin bass","Anthias nicholsi","IUCN",16407002,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"7175","yellowfin bass","Anthias nicholsi","IUCN",16407002,8,NA,NA,"Massachusetts-Virginian",0,2017
"7176","yellowfin bass","Anthias nicholsi","IUCN",16407002,9,NA,NA,"New Hampshire",0,2017
"7177","yellowfin bass","Anthias nicholsi","IUCN",16407002,10,NA,NA,"New York",0,2017
"7178","yellowfin bass","Anthias nicholsi","IUCN",16407002,11,NA,NA,"Rhode Island",0,2017
"7179","yellowfin bass","Anthias nicholsi","IUCN",16407002,12,NA,NA,NA,0,2017
"7180","yellowfin bass","Anthias nicholsi","IUCN",16407002,13,"LC","IUCN",NA,0,2017
"7181","yellowfin tuna","Thunnus albacares","IUCN",21857,1,NA,NA,"Offshore",0.2,2017
"7182","yellowfin tuna","Thunnus albacares","IUCN",21857,2,NA,NA,"Georges Bank",0.2,2017
"7183","yellowfin tuna","Thunnus albacares","IUCN",21857,3,NA,NA,"Gulf of Maine",0.2,2017
"7184","yellowfin tuna","Thunnus albacares","IUCN",21857,4,NA,NA,"Mid-Atlantic Bight",0.2,2017
"7185","yellowfin tuna","Thunnus albacares","IUCN",21857,5,NA,NA,"Connecticut",0.2,2017
"7186","yellowfin tuna","Thunnus albacares","IUCN",21857,6,NA,NA,"Maine",0.2,2017
"7187","yellowfin tuna","Thunnus albacares","IUCN",21857,7,NA,NA,"Massachusetts-Gulf of Maine",0.2,2017
"7188","yellowfin tuna","Thunnus albacares","IUCN",21857,8,NA,NA,"Massachusetts-Virginian",0.2,2017
"7189","yellowfin tuna","Thunnus albacares","IUCN",21857,9,NA,NA,"New Hampshire",0.2,2017
"7190","yellowfin tuna","Thunnus albacares","IUCN",21857,10,NA,NA,"New York",0.2,2017
"7191","yellowfin tuna","Thunnus albacares","IUCN",21857,11,"NNR","RI","Rhode Island",0.2,2017
"7192","yellowfin tuna","Thunnus albacares","IUCN",21857,12,"NNR","USA",NA,0.2,2017
"7193","yellowfin tuna","Thunnus albacares","IUCN",21857,13,"NT - Near threatened","IUCN",NA,0.2,2017
"7194","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,1,NA,NA,"Offshore",0,2017
"7195","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,2,NA,NA,"Georges Bank",0,2017
"7196","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,3,NA,NA,"Gulf of Maine",0,2017
"7197","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7198","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,5,NA,NA,"Connecticut",0,2017
"7199","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,6,NA,NA,"Maine",0,2017
"7200","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"7201","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,8,NA,NA,"Massachusetts-Virginian",0,2017
"7202","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,9,NA,NA,"New Hampshire",0,2017
"7203","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,10,NA,NA,"New York",0,2017
"7204","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,11,NA,NA,"Rhode Island",0,2017
"7205","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,12,NA,NA,NA,0,2017
"7206","yellowstem dragonfish","Eustomias macrurus","IUCN",47165363,13,"LC","IUCN",NA,0,2017
"7207","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"7208","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"7209","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"7210","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"7211","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,5,NA,NA,"Connecticut",NA,2017
"7212","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,6,NA,NA,"Maine",NA,2017
"7213","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"7214","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"7215","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"7216","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,10,NA,NA,"New York",NA,2017
"7217","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,11,NA,NA,"Rhode Island",NA,2017
"7218","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,12,NA,NA,NA,NA,2017
"7219","yellowtail flounder","Pleuronectes ferruginea","dataportal",NA,13,NA,NA,NA,NA,2017
"7220","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,1,NA,NA,"Offshore",NA,2017
"7221","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,2,NA,NA,"Georges Bank",NA,2017
"7222","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,3,NA,NA,"Gulf of Maine",NA,2017
"7223","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"7224","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,5,NA,NA,"Connecticut",NA,2017
"7225","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,6,NA,NA,"Maine",NA,2017
"7226","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"7227","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,8,NA,NA,"Massachusetts-Virginian",NA,2017
"7228","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,9,NA,NA,"New Hampshire",NA,2017
"7229","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,10,NA,NA,"New York",NA,2017
"7230","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,11,NA,NA,"Rhode Island",NA,2017
"7231","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,12,NA,NA,NA,NA,2017
"7232","yellowtail snapper","Ocyurus chrysurus","IUCN",194341,13,"DD","IUCN",NA,NA,2017
"7233","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,1,NA,NA,"Offshore",0,2017
"7234","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,2,NA,NA,"Georges Bank",0,2017
"7235","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,3,NA,NA,"Gulf of Maine",0,2017
"7236","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7237","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,5,NA,NA,"Connecticut",0,2017
"7238","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,6,NA,NA,"Maine",0,2017
"7239","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"7240","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,8,NA,NA,"Massachusetts-Virginian",0,2017
"7241","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,9,NA,NA,"New Hampshire",0,2017
"7242","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,10,NA,NA,"New York",0,2017
"7243","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,11,NA,NA,"Rhode Island",0,2017
"7244","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,12,NA,NA,NA,0,2017
"7245","zugmayer's pearleye","Benthalbella infans","IUCN",13485675,13,"LC","IUCN",NA,0,2017
"7246",NA,"Abyssobrotula galatheae","IUCN",60469175,1,NA,NA,"Offshore",0,2017
"7247",NA,"Abyssobrotula galatheae","IUCN",60469175,2,NA,NA,"Georges Bank",0,2017
"7248",NA,"Abyssobrotula galatheae","IUCN",60469175,3,NA,NA,"Gulf of Maine",0,2017
"7249",NA,"Abyssobrotula galatheae","IUCN",60469175,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7250",NA,"Abyssobrotula galatheae","IUCN",60469175,5,NA,NA,"Connecticut",0,2017
"7251",NA,"Abyssobrotula galatheae","IUCN",60469175,6,NA,NA,"Maine",0,2017
"7252",NA,"Abyssobrotula galatheae","IUCN",60469175,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"7253",NA,"Abyssobrotula galatheae","IUCN",60469175,8,NA,NA,"Massachusetts-Virginian",0,2017
"7254",NA,"Abyssobrotula galatheae","IUCN",60469175,9,NA,NA,"New Hampshire",0,2017
"7255",NA,"Abyssobrotula galatheae","IUCN",60469175,10,NA,NA,"New York",0,2017
"7256",NA,"Abyssobrotula galatheae","IUCN",60469175,11,NA,NA,"Rhode Island",0,2017
"7257",NA,"Abyssobrotula galatheae","IUCN",60469175,12,NA,NA,NA,0,2017
"7258",NA,"Abyssobrotula galatheae","IUCN",60469175,13,"LC","IUCN",NA,0,2017
"7259",NA,"Actitis macularius","IUCN",22693277,1,NA,NA,"Offshore",0,2017
"7260",NA,"Actitis macularius","IUCN",22693277,2,NA,NA,"Georges Bank",0,2017
"7261",NA,"Actitis macularius","IUCN",22693277,3,NA,NA,"Gulf of Maine",0,2017
"7262",NA,"Actitis macularius","IUCN",22693277,4,NA,NA,"Mid-Atlantic Bight",0,2017
"7263",NA,"Actitis macularius","IUCN",22693277,5,"S5B","CT","Connecticut",0,2017
"7264",NA,"Actitis macularius","IUCN",22693277,6,"S5B","ME","Maine",0,2017
"7265",NA,"Actitis macularius","IUCN",22693277,7,"S4B,S5N","MA","Massachusetts-Gulf of Maine",0.2,2017
"7266",NA,"Actitis macularius","IUCN",22693277,8,"S4B,S5N","MA","Massachusetts-Virginian",0.2,2017
