"","rgn_id","common","sciname","year"
"3457",9,"atlantic pomfret","brama brama",2017
"3458",10,"atlantic pomfret","brama brama",2017
"3459",11,"atlantic pomfret","brama brama",2017
"3460",1,"horse mackerel","trachurus lathami",2017
"3461",2,"horse mackerel","trachurus lathami",2017
"3462",3,"horse mackerel","trachurus lathami",2017
"3463",4,"horse mackerel","trachurus lathami",2017
"3464",5,"horse mackerel","trachurus lathami",2017
"3465",6,"horse mackerel","trachurus lathami",2017
"3466",7,"horse mackerel","trachurus lathami",2017
"3467",8,"horse mackerel","trachurus lathami",2017
"3468",9,"horse mackerel","trachurus lathami",2017
"3469",10,"horse mackerel","trachurus lathami",2017
"3470",11,"horse mackerel","trachurus lathami",2017
"3471",1,"hawaiian halosaurid fish","aldrovandia phalacra",2017
"3472",2,"hawaiian halosaurid fish","aldrovandia phalacra",2017
"3473",4,"hawaiian halosaurid fish","aldrovandia phalacra",2017
"3474",1,"abyssal halosaur","halosauropsis macrochir",2017
"3475",2,"abyssal halosaur","halosauropsis macrochir",2017
"3476",4,"abyssal halosaur","halosauropsis macrochir",2017
"3477",1,"cosmopolitan spineback","notacanthus chemnitzii",2017
"3478",2,"cosmopolitan spineback","notacanthus chemnitzii",2017
"3479",4,"cosmopolitan spineback","notacanthus chemnitzii",2017
"3480",1,"atlantic bigeye","priacanthus arenatus",2017
"3481",2,"atlantic bigeye","priacanthus arenatus",2017
"3482",3,"atlantic bigeye","priacanthus arenatus",2017
"3483",4,"atlantic bigeye","priacanthus arenatus",2017
"3484",5,"atlantic bigeye","priacanthus arenatus",2017
"3485",8,"atlantic bigeye","priacanthus arenatus",2017
"3486",10,"atlantic bigeye","priacanthus arenatus",2017
"3487",11,"atlantic bigeye","priacanthus arenatus",2017
"3488",1,"bermuda sea chub","kyphosus sectatrix",2017
"3489",2,"bermuda sea chub","kyphosus sectatrix",2017
"3490",4,"bermuda sea chub","kyphosus sectatrix",2017
"3491",5,"bermuda sea chub","kyphosus sectatrix",2017
"3492",8,"bermuda sea chub","kyphosus sectatrix",2017
"3493",10,"bermuda sea chub","kyphosus sectatrix",2017
"3494",11,"bermuda sea chub","kyphosus sectatrix",2017
"3495",1,"tropical two-wing flyingfish","exocoetus volitans",2017
"3496",2,"tropical two-wing flyingfish","exocoetus volitans",2017
"3497",4,"tropical two-wing flyingfish","exocoetus volitans",2017
"3498",1,"rudderfish","centrolophus niger",2017
"3499",2,"rudderfish","centrolophus niger",2017
"3500",3,"rudderfish","centrolophus niger",2017
"3501",4,"rudderfish","centrolophus niger",2017
"3502",5,"rudderfish","centrolophus niger",2017
"3503",6,"rudderfish","centrolophus niger",2017
"3504",7,"rudderfish","centrolophus niger",2017
"3505",8,"rudderfish","centrolophus niger",2017
"3506",9,"rudderfish","centrolophus niger",2017
"3507",10,"rudderfish","centrolophus niger",2017
"3508",11,"rudderfish","centrolophus niger",2017
"3509",1,"bandwing flyingfish","cheilopogon exsiliens",2017
"3510",2,"bandwing flyingfish","cheilopogon exsiliens",2017
"3511",3,"bandwing flyingfish","cheilopogon exsiliens",2017
"3512",4,"bandwing flyingfish","cheilopogon exsiliens",2017
"3513",8,"bandwing flyingfish","cheilopogon exsiliens",2017
"3514",1,"alfonsino","beryx decadactylus",2017
"3515",2,"alfonsino","beryx decadactylus",2017
"3516",3,"alfonsino","beryx decadactylus",2017
"3517",4,"alfonsino","beryx decadactylus",2017
"3518",6,"alfonsino","beryx decadactylus",2017
"3519",7,"alfonsino","beryx decadactylus",2017
"3520",8,"alfonsino","beryx decadactylus",2017
"3521",10,"alfonsino","beryx decadactylus",2017
"3522",11,"alfonsino","beryx decadactylus",2017
"3523",1,"silver roughy","hoplostethus mediterraneus",2017
"3524",2,"silver roughy","hoplostethus mediterraneus",2017
"3525",4,"silver roughy","hoplostethus mediterraneus",2017
"3526",1,"round sardinella","sardinella aurita",2017
"3527",2,"round sardinella","sardinella aurita",2017
"3528",3,"round sardinella","sardinella aurita",2017
"3529",4,"round sardinella","sardinella aurita",2017
"3530",5,"round sardinella","sardinella aurita",2017
"3531",7,"round sardinella","sardinella aurita",2017
"3532",8,"round sardinella","sardinella aurita",2017
"3533",10,"round sardinella","sardinella aurita",2017
"3534",11,"round sardinella","sardinella aurita",2017
"3535",1,"günther's grenadier","coryphaenoides guentheri",2017
"3536",2,"günther's grenadier","coryphaenoides guentheri",2017
"3537",4,"günther's grenadier","coryphaenoides guentheri",2017
"3538",1,"mediterranean grenadier","coryphaenoides mediterraneus",2017
"3539",2,"mediterranean grenadier","coryphaenoides mediterraneus",2017
"3540",4,"mediterranean grenadier","coryphaenoides mediterraneus",2017
"3541",1,"glasshead grenadier","hymenocephalus italicus",2017
"3542",2,"glasshead grenadier","hymenocephalus italicus",2017
"3543",4,"glasshead grenadier","hymenocephalus italicus",2017
"3544",1,"common atlantic grenadier","nezumia aequalis",2017
"3545",2,"common atlantic grenadier","nezumia aequalis",2017
"3546",4,"common atlantic grenadier","nezumia aequalis",2017
"3547",1,"roughtip grenadier","nezumia sclerorhynchus",2017
"3548",2,"roughtip grenadier","nezumia sclerorhynchus",2017
"3549",4,"roughtip grenadier","nezumia sclerorhynchus",2017
"3550",1,"glacier lantern fish","benthosema glaciale",2017
"3551",2,"glacier lantern fish","benthosema glaciale",2017
"3552",3,"glacier lantern fish","benthosema glaciale",2017
"3553",4,"glacier lantern fish","benthosema glaciale",2017
"3554",5,"glacier lantern fish","benthosema glaciale",2017
"3555",6,"glacier lantern fish","benthosema glaciale",2017
"3556",7,"glacier lantern fish","benthosema glaciale",2017
"3557",8,"glacier lantern fish","benthosema glaciale",2017
"3558",9,"glacier lantern fish","benthosema glaciale",2017
"3559",10,"glacier lantern fish","benthosema glaciale",2017
"3560",11,"glacier lantern fish","benthosema glaciale",2017
"3561",1,"madeira lantern fish","ceratoscopelus maderensis",2017
"3562",2,"madeira lantern fish","ceratoscopelus maderensis",2017
"3563",3,"madeira lantern fish","ceratoscopelus maderensis",2017
"3564",4,"madeira lantern fish","ceratoscopelus maderensis",2017
"3565",5,"madeira lantern fish","ceratoscopelus maderensis",2017
"3566",6,"madeira lantern fish","ceratoscopelus maderensis",2017
"3567",7,"madeira lantern fish","ceratoscopelus maderensis",2017
"3568",8,"madeira lantern fish","ceratoscopelus maderensis",2017
"3569",9,"madeira lantern fish","ceratoscopelus maderensis",2017
"3570",10,"madeira lantern fish","ceratoscopelus maderensis",2017
"3571",11,"madeira lantern fish","ceratoscopelus maderensis",2017
"3572",1,"spothead lantern fish","diaphus metopoclampus",2017
"3573",2,"spothead lantern fish","diaphus metopoclampus",2017
"3574",3,"spothead lantern fish","diaphus metopoclampus",2017
"3575",4,"spothead lantern fish","diaphus metopoclampus",2017
"3576",5,"spothead lantern fish","diaphus metopoclampus",2017
"3577",7,"spothead lantern fish","diaphus metopoclampus",2017
"3578",8,"spothead lantern fish","diaphus metopoclampus",2017
"3579",10,"spothead lantern fish","diaphus metopoclampus",2017
"3580",11,"spothead lantern fish","diaphus metopoclampus",2017
"3581",1,"longfin lanternfish","diogenichthys atlanticus",2017
"3582",2,"longfin lanternfish","diogenichthys atlanticus",2017
"3583",3,"longfin lanternfish","diogenichthys atlanticus",2017
"3584",4,"longfin lanternfish","diogenichthys atlanticus",2017
"3585",5,"longfin lanternfish","diogenichthys atlanticus",2017
"3586",6,"longfin lanternfish","diogenichthys atlanticus",2017
"3587",7,"longfin lanternfish","diogenichthys atlanticus",2017
"3588",8,"longfin lanternfish","diogenichthys atlanticus",2017
"3589",9,"longfin lanternfish","diogenichthys atlanticus",2017
"3590",10,"longfin lanternfish","diogenichthys atlanticus",2017
"3591",11,"longfin lanternfish","diogenichthys atlanticus",2017
"3592",1,"electric lantern fish","electrona risso",2017
"3593",2,"electric lantern fish","electrona risso",2017
"3594",3,"electric lantern fish","electrona risso",2017
"3595",4,"electric lantern fish","electrona risso",2017
"3596",5,"electric lantern fish","electrona risso",2017
"3597",6,"electric lantern fish","electrona risso",2017
"3598",7,"electric lantern fish","electrona risso",2017
"3599",8,"electric lantern fish","electrona risso",2017
"3600",9,"electric lantern fish","electrona risso",2017
"3601",10,"electric lantern fish","electrona risso",2017
"3602",11,"electric lantern fish","electrona risso",2017
"3603",1,"cocco's lanternfish","gonichthys cocco",2017
"3604",2,"cocco's lanternfish","gonichthys cocco",2017
"3605",3,"cocco's lanternfish","gonichthys cocco",2017
