"","X1","rgn_id","area_km2","common","sciname","year"
"3133",NA,10,4395,"live sharksucker","echeneis naucrates",2017
"3134",NA,11,1119,"live sharksucker","echeneis naucrates",2017
"3135",NA,1,105282,"big-scale pomfret","taractichthys longipinnis",2017
"3136",NA,2,49938,"big-scale pomfret","taractichthys longipinnis",2017
"3137",NA,3,59638,"big-scale pomfret","taractichthys longipinnis",2017
"3138",NA,4,42218,"big-scale pomfret","taractichthys longipinnis",2017
"3139",NA,5,1453,"big-scale pomfret","taractichthys longipinnis",2017
"3140",NA,6,6675,"big-scale pomfret","taractichthys longipinnis",2017
"3141",NA,7,3398,"big-scale pomfret","taractichthys longipinnis",2017
"3142",NA,8,2675,"big-scale pomfret","taractichthys longipinnis",2017
"3143",NA,9,180,"big-scale pomfret","taractichthys longipinnis",2017
"3144",NA,10,4395,"big-scale pomfret","taractichthys longipinnis",2017
"3145",NA,11,1119,"big-scale pomfret","taractichthys longipinnis",2017
"3146",NA,1,205,"great barracuda","sphyraena barracuda",2017
"3147",NA,2,7276,"great barracuda","sphyraena barracuda",2017
"3148",NA,3,2,"great barracuda","sphyraena barracuda",2017
"3149",NA,4,37536,"great barracuda","sphyraena barracuda",2017
"3150",NA,5,1453,"great barracuda","sphyraena barracuda",2017
"3151",NA,8,2623,"great barracuda","sphyraena barracuda",2017
"3152",NA,10,4395,"great barracuda","sphyraena barracuda",2017
"3153",NA,11,1119,"great barracuda","sphyraena barracuda",2017
"3154",NA,1,101568,"prickly dreamer","spiniphryne gladisfenae",2017
"3155",NA,2,4602,"prickly dreamer","spiniphryne gladisfenae",2017
"3156",NA,4,1183,"prickly dreamer","spiniphryne gladisfenae",2017
"3157",NA,1,101977,"longnose tapirfish","polyacanthonotus challengeri",2017
"3158",NA,2,8258,"longnose tapirfish","polyacanthonotus challengeri",2017
"3159",NA,4,1072,"longnose tapirfish","polyacanthonotus challengeri",2017
"3160",NA,1,199,"permit","trachinotus falcatus",2017
"3161",NA,2,12527,"permit","trachinotus falcatus",2017
"3162",NA,3,9612,"permit","trachinotus falcatus",2017
"3163",NA,4,37765,"permit","trachinotus falcatus",2017
"3164",NA,5,1453,"permit","trachinotus falcatus",2017
"3165",NA,7,3397,"permit","trachinotus falcatus",2017
"3166",NA,8,2675,"permit","trachinotus falcatus",2017
"3167",NA,9,46,"permit","trachinotus falcatus",2017
"3168",NA,10,4393,"permit","trachinotus falcatus",2017
"3169",NA,11,1119,"permit","trachinotus falcatus",2017
"3170",NA,1,105244,"doublekeeled whalefish","ditropichthys storeri",2017
"3171",NA,2,7603,"doublekeeled whalefish","ditropichthys storeri",2017
"3172",NA,4,19537,"doublekeeled whalefish","ditropichthys storeri",2017
"3173",NA,1,105282,"cocco's lantern fish","lobianchia gemellarii",2017
"3174",NA,2,49938,"cocco's lantern fish","lobianchia gemellarii",2017
"3175",NA,3,59638,"cocco's lantern fish","lobianchia gemellarii",2017
"3176",NA,4,42218,"cocco's lantern fish","lobianchia gemellarii",2017
"3177",NA,5,1453,"cocco's lantern fish","lobianchia gemellarii",2017
"3178",NA,6,6673,"cocco's lantern fish","lobianchia gemellarii",2017
"3179",NA,7,3398,"cocco's lantern fish","lobianchia gemellarii",2017
"3180",NA,8,2675,"cocco's lantern fish","lobianchia gemellarii",2017
"3181",NA,9,180,"cocco's lantern fish","lobianchia gemellarii",2017
"3182",NA,10,4393,"cocco's lantern fish","lobianchia gemellarii",2017
"3183",NA,11,1119,"cocco's lantern fish","lobianchia gemellarii",2017
"3184",NA,1,34162,"oilfish","ruvettus pretiosus",2017
"3185",NA,2,49938,"oilfish","ruvettus pretiosus",2017
"3186",NA,3,59638,"oilfish","ruvettus pretiosus",2017
"3187",NA,4,42218,"oilfish","ruvettus pretiosus",2017
"3188",NA,5,1453,"oilfish","ruvettus pretiosus",2017
"3189",NA,6,6675,"oilfish","ruvettus pretiosus",2017
"3190",NA,7,3398,"oilfish","ruvettus pretiosus",2017
"3191",NA,8,2675,"oilfish","ruvettus pretiosus",2017
"3192",NA,9,180,"oilfish","ruvettus pretiosus",2017
"3193",NA,10,4395,"oilfish","ruvettus pretiosus",2017
"3194",NA,11,1119,"oilfish","ruvettus pretiosus",2017
"3195",NA,1,104890,NA,"pseudoscopelus scriptus",2017
"3196",NA,2,2516,NA,"pseudoscopelus scriptus",2017
"3197",NA,4,7361,NA,"pseudoscopelus scriptus",2017
"3198",NA,1,105282,"fanfin angler","caulophryne jordani",2017
"3199",NA,2,6793,"fanfin angler","caulophryne jordani",2017
"3200",NA,4,11624,"fanfin angler","caulophryne jordani",2017
"3201",NA,1,249,"pilotfish","naucrates ductor",2017
"3202",NA,2,47647,"pilotfish","naucrates ductor",2017
"3203",NA,3,51014,"pilotfish","naucrates ductor",2017
"3204",NA,4,38207,"pilotfish","naucrates ductor",2017
"3205",NA,5,1452,"pilotfish","naucrates ductor",2017
"3206",NA,6,6673,"pilotfish","naucrates ductor",2017
"3207",NA,7,3398,"pilotfish","naucrates ductor",2017
"3208",NA,8,2675,"pilotfish","naucrates ductor",2017
"3209",NA,9,180,"pilotfish","naucrates ductor",2017
"3210",NA,10,4393,"pilotfish","naucrates ductor",2017
"3211",NA,11,1119,"pilotfish","naucrates ductor",2017
"3212",NA,1,105282,"spotted lanternfish","myctophum punctatum",2017
"3213",NA,2,49938,"spotted lanternfish","myctophum punctatum",2017
"3214",NA,3,59638,"spotted lanternfish","myctophum punctatum",2017
"3215",NA,4,42218,"spotted lanternfish","myctophum punctatum",2017
"3216",NA,5,1453,"spotted lanternfish","myctophum punctatum",2017
"3217",NA,6,6675,"spotted lanternfish","myctophum punctatum",2017
"3218",NA,7,3398,"spotted lanternfish","myctophum punctatum",2017
"3219",NA,8,2675,"spotted lanternfish","myctophum punctatum",2017
"3220",NA,9,180,"spotted lanternfish","myctophum punctatum",2017
"3221",NA,10,4395,"spotted lanternfish","myctophum punctatum",2017
"3222",NA,11,1119,"spotted lanternfish","myctophum punctatum",2017
"3223",NA,1,249,"crevalle jack","caranx hippos",2017
"3224",NA,2,47647,"crevalle jack","caranx hippos",2017
"3225",NA,3,51013,"crevalle jack","caranx hippos",2017
"3226",NA,4,38207,"crevalle jack","caranx hippos",2017
"3227",NA,5,1453,"crevalle jack","caranx hippos",2017
"3228",NA,6,6675,"crevalle jack","caranx hippos",2017
"3229",NA,7,3398,"crevalle jack","caranx hippos",2017
"3230",NA,8,2675,"crevalle jack","caranx hippos",2017
"3231",NA,9,180,"crevalle jack","caranx hippos",2017
"3232",NA,10,4395,"crevalle jack","caranx hippos",2017
"3233",NA,11,1119,"crevalle jack","caranx hippos",2017
"3234",NA,1,101042,"slender suckerfish","phtheirichthys lineatus",2017
"3235",NA,2,21975,"slender suckerfish","phtheirichthys lineatus",2017
"3236",NA,4,42214,"slender suckerfish","phtheirichthys lineatus",2017
"3237",NA,5,1082,"slender suckerfish","phtheirichthys lineatus",2017
"3238",NA,8,1051,"slender suckerfish","phtheirichthys lineatus",2017
"3239",NA,10,4395,"slender suckerfish","phtheirichthys lineatus",2017
"3240",NA,11,565,"slender suckerfish","phtheirichthys lineatus",2017
"3241",NA,1,105282,"oceanic puffer","lagocephalus lagocephalus",2017
"3242",NA,2,49938,"oceanic puffer","lagocephalus lagocephalus",2017
"3243",NA,3,59638,"oceanic puffer","lagocephalus lagocephalus",2017
"3244",NA,4,42218,"oceanic puffer","lagocephalus lagocephalus",2017
"3245",NA,5,1453,"oceanic puffer","lagocephalus lagocephalus",2017
"3246",NA,6,6675,"oceanic puffer","lagocephalus lagocephalus",2017
"3247",NA,7,3398,"oceanic puffer","lagocephalus lagocephalus",2017
"3248",NA,8,2675,"oceanic puffer","lagocephalus lagocephalus",2017
"3249",NA,9,180,"oceanic puffer","lagocephalus lagocephalus",2017
"3250",NA,10,4395,"oceanic puffer","lagocephalus lagocephalus",2017
"3251",NA,11,1119,"oceanic puffer","lagocephalus lagocephalus",2017
"3252",NA,1,105282,NA,"eustomias polyaster",2017
"3253",NA,2,49938,NA,"eustomias polyaster",2017
"3254",NA,3,13392,NA,"eustomias polyaster",2017
"3255",NA,4,41686,NA,"eustomias polyaster",2017
"3256",NA,7,289,NA,"eustomias polyaster",2017
"3257",NA,8,2425,NA,"eustomias polyaster",2017
"3258",NA,10,1310,NA,"eustomias polyaster",2017
"3259",NA,11,390,NA,"eustomias polyaster",2017
"3260",NA,1,105282,"large-scale lantern fish","symbolophorus veranyi",2017
"3261",NA,2,49938,"large-scale lantern fish","symbolophorus veranyi",2017
"3262",NA,3,59638,"large-scale lantern fish","symbolophorus veranyi",2017
"3263",NA,4,42218,"large-scale lantern fish","symbolophorus veranyi",2017
"3264",NA,5,1453,"large-scale lantern fish","symbolophorus veranyi",2017
"3265",NA,6,6675,"large-scale lantern fish","symbolophorus veranyi",2017
"3266",NA,7,3398,"large-scale lantern fish","symbolophorus veranyi",2017
"3267",NA,8,2675,"large-scale lantern fish","symbolophorus veranyi",2017
"3268",NA,9,180,"large-scale lantern fish","symbolophorus veranyi",2017
"3269",NA,10,4395,"large-scale lantern fish","symbolophorus veranyi",2017
"3270",NA,11,1119,"large-scale lantern fish","symbolophorus veranyi",2017
"3271",NA,1,100149,"rufous lanternfish","symbolophorus rufinus",2017
"3272",NA,2,3643,"rufous lanternfish","symbolophorus rufinus",2017
"3273",NA,4,1064,"rufous lanternfish","symbolophorus rufinus",2017
"3274",NA,4,1809,"scaled sardine","harengula jaguana",2017
"3275",NA,10,136,"scaled sardine","harengula jaguana",2017
"3276",NA,1,105282,"bigscale deepsea smelt","melanolagus bericoides",2017
"3277",NA,2,49938,"bigscale deepsea smelt","melanolagus bericoides",2017
"3278",NA,3,59638,"bigscale deepsea smelt","melanolagus bericoides",2017
"3279",NA,4,42218,"bigscale deepsea smelt","melanolagus bericoides",2017
"3280",NA,5,1453,"bigscale deepsea smelt","melanolagus bericoides",2017
"3281",NA,6,6675,"bigscale deepsea smelt","melanolagus bericoides",2017
"3282",NA,7,3398,"bigscale deepsea smelt","melanolagus bericoides",2017
"3283",NA,8,2675,"bigscale deepsea smelt","melanolagus bericoides",2017
"3284",NA,9,180,"bigscale deepsea smelt","melanolagus bericoides",2017
"3285",NA,10,4395,"bigscale deepsea smelt","melanolagus bericoides",2017
"3286",NA,11,1119,"bigscale deepsea smelt","melanolagus bericoides",2017
"3287",NA,1,17744,NA,"aldrovandia gracilis",2017
"3288",NA,4,254,NA,"aldrovandia gracilis",2017
"3289",NA,1,105282,"stubby lanternfish","bolinichthys supralateralis",2017
"3290",NA,2,29465,"stubby lanternfish","bolinichthys supralateralis",2017
"3291",NA,4,22679,"stubby lanternfish","bolinichthys supralateralis",2017
"3292",NA,1,4508,NA,"polyacanthonotus merretti",2017
"3293",NA,4,250,NA,"polyacanthonotus merretti",2017
"3294",NA,4,3134,"redfin parrotfish","sparisoma rubripinne",2017
"3295",NA,10,481,"redfin parrotfish","sparisoma rubripinne",2017
"3296",NA,2,8580,"meek's halfbeak","hyporhamphus meeki",2017
"3297",NA,3,21704,"meek's halfbeak","hyporhamphus meeki",2017
"3298",NA,4,16814,"meek's halfbeak","hyporhamphus meeki",2017
"3299",NA,5,1453,"meek's halfbeak","hyporhamphus meeki",2017
"3300",NA,6,6675,"meek's halfbeak","hyporhamphus meeki",2017
"3301",NA,7,3398,"meek's halfbeak","hyporhamphus meeki",2017
"3302",NA,8,2675,"meek's halfbeak","hyporhamphus meeki",2017
"3303",NA,9,180,"meek's halfbeak","hyporhamphus meeki",2017
"3304",NA,10,4395,"meek's halfbeak","hyporhamphus meeki",2017
"3305",NA,11,1119,"meek's halfbeak","hyporhamphus meeki",2017
"3306",NA,1,199,"shortfinger anchovy","anchoa lyolepis",2017
"3307",NA,4,21194,"shortfinger anchovy","anchoa lyolepis",2017
"3308",NA,5,1453,"shortfinger anchovy","anchoa lyolepis",2017
"3309",NA,10,4395,"shortfinger anchovy","anchoa lyolepis",2017
"3310",NA,11,196,"shortfinger anchovy","anchoa lyolepis",2017
"3311",NA,1,199,"rainwater killifish","lucania parva",2017
"3312",NA,2,10564,"rainwater killifish","lucania parva",2017
"3313",NA,3,10,"rainwater killifish","lucania parva",2017
"3314",NA,4,37532,"rainwater killifish","lucania parva",2017
"3315",NA,5,1453,"rainwater killifish","lucania parva",2017
"3316",NA,7,23,"rainwater killifish","lucania parva",2017
"3317",NA,8,2675,"rainwater killifish","lucania parva",2017
"3318",NA,10,4395,"rainwater killifish","lucania parva",2017
"3319",NA,11,1119,"rainwater killifish","lucania parva",2017
"3320",NA,1,196,"horse-eye jack","caranx latus",2017
"3321",NA,4,5551,"horse-eye jack","caranx latus",2017
"3322",NA,1,203,"grey snapper","lutjanus griseus",2017
"3323",NA,2,15840,"grey snapper","lutjanus griseus",2017
"3324",NA,3,7734,"grey snapper","lutjanus griseus",2017
"3325",NA,4,38206,"grey snapper","lutjanus griseus",2017
"3326",NA,5,1453,"grey snapper","lutjanus griseus",2017
"3327",NA,7,3131,"grey snapper","lutjanus griseus",2017
"3328",NA,8,2675,"grey snapper","lutjanus griseus",2017
"3329",NA,10,4393,"grey snapper","lutjanus griseus",2017
"3330",NA,11,1119,"grey snapper","lutjanus griseus",2017
"3331",NA,1,204,"silver croaker","bairdiella chrysoura",2017
"3332",NA,2,13657,"silver croaker","bairdiella chrysoura",2017
"3333",NA,3,52,"silver croaker","bairdiella chrysoura",2017
"3334",NA,4,38208,"silver croaker","bairdiella chrysoura",2017
"3335",NA,5,1453,"silver croaker","bairdiella chrysoura",2017
"3336",NA,7,41,"silver croaker","bairdiella chrysoura",2017
"3337",NA,8,2675,"silver croaker","bairdiella chrysoura",2017
"3338",NA,10,4395,"silver croaker","bairdiella chrysoura",2017
"3339",NA,11,1119,"silver croaker","bairdiella chrysoura",2017
"3340",NA,1,5,"speckled seatrout","cynoscion nebulosus",2017
"3341",NA,4,7206,"speckled seatrout","cynoscion nebulosus",2017
"3342",NA,10,891,"speckled seatrout","cynoscion nebulosus",2017
"3343",NA,1,249,"black drum","pogonias cromis",2017
"3344",NA,2,47647,"black drum","pogonias cromis",2017
"3345",NA,3,51016,"black drum","pogonias cromis",2017
"3346",NA,4,38208,"black drum","pogonias cromis",2017
"3347",NA,5,1453,"black drum","pogonias cromis",2017
"3348",NA,6,6675,"black drum","pogonias cromis",2017
"3349",NA,7,3398,"black drum","pogonias cromis",2017
"3350",NA,8,2675,"black drum","pogonias cromis",2017
"3351",NA,9,180,"black drum","pogonias cromis",2017
"3352",NA,10,4395,"black drum","pogonias cromis",2017
"3353",NA,11,1119,"black drum","pogonias cromis",2017
"3354",NA,1,249,"bandtail puffer","sphoeroides spengleri",2017
"3355",NA,2,47647,"bandtail puffer","sphoeroides spengleri",2017
"3356",NA,3,19908,"bandtail puffer","sphoeroides spengleri",2017
"3357",NA,4,38208,"bandtail puffer","sphoeroides spengleri",2017
"3358",NA,5,1453,"bandtail puffer","sphoeroides spengleri",2017
"3359",NA,6,8,"bandtail puffer","sphoeroides spengleri",2017
"3360",NA,7,3331,"bandtail puffer","sphoeroides spengleri",2017
"3361",NA,8,2675,"bandtail puffer","sphoeroides spengleri",2017
"3362",NA,9,3,"bandtail puffer","sphoeroides spengleri",2017
"3363",NA,10,4395,"bandtail puffer","sphoeroides spengleri",2017
"3364",NA,11,1119,"bandtail puffer","sphoeroides spengleri",2017
"3365",NA,1,199,"checkered puffer","sphoeroides testudineus",2017
"3366",NA,2,52,"checkered puffer","sphoeroides testudineus",2017
"3367",NA,4,30876,"checkered puffer","sphoeroides testudineus",2017
"3368",NA,5,1453,"checkered puffer","sphoeroides testudineus",2017
"3369",NA,8,375,"checkered puffer","sphoeroides testudineus",2017
"3370",NA,10,4395,"checkered puffer","sphoeroides testudineus",2017
"3371",NA,11,1119,"checkered puffer","sphoeroides testudineus",2017
"3372",NA,1,233,"yellowtail snapper","ocyurus chrysurus",2017
"3373",NA,2,21885,"yellowtail snapper","ocyurus chrysurus",2017
"3374",NA,3,9520,"yellowtail snapper","ocyurus chrysurus",2017
"3375",NA,4,38215,"yellowtail snapper","ocyurus chrysurus",2017
"3376",NA,5,1453,"yellowtail snapper","ocyurus chrysurus",2017
"3377",NA,7,3140,"yellowtail snapper","ocyurus chrysurus",2017
"3378",NA,8,2675,"yellowtail snapper","ocyurus chrysurus",2017
"3379",NA,10,4395,"yellowtail snapper","ocyurus chrysurus",2017
"3380",NA,11,1119,"yellowtail snapper","ocyurus chrysurus",2017
"3381",NA,1,55231,"whale shark","rhincodon typus",2017
"3382",NA,2,16891,"whale shark","rhincodon typus",2017
"3383",NA,3,39311,"whale shark","rhincodon typus",2017
"3384",NA,4,42218,"whale shark","rhincodon typus",2017
"3385",NA,5,1453,"whale shark","rhincodon typus",2017
"3386",NA,6,4869,"whale shark","rhincodon typus",2017
"3387",NA,7,3398,"whale shark","rhincodon typus",2017
"3388",NA,8,2675,"whale shark","rhincodon typus",2017
"3389",NA,9,180,"whale shark","rhincodon typus",2017
"3390",NA,10,4395,"whale shark","rhincodon typus",2017
"3391",NA,11,1119,"whale shark","rhincodon typus",2017
"3392",NA,1,48106,"tripod spiderfish","bathypterois grallator",2017
"3393",NA,2,390,"tripod spiderfish","bathypterois grallator",2017
"3394",NA,4,504,"tripod spiderfish","bathypterois grallator",2017
"3395",NA,1,22605,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3396",NA,2,21023,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3397",NA,3,15390,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3398",NA,4,42218,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3399",NA,5,1453,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3400",NA,7,3365,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3401",NA,8,2675,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3402",NA,10,4395,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3403",NA,11,1119,"agassiz's thread-sail fish","chlorophthalmus agassizi",2017
"3404",NA,1,105282,"balbo sabretooth","evermannella balbo",2017
"3405",NA,2,49938,"balbo sabretooth","evermannella balbo",2017
"3406",NA,3,59638,"balbo sabretooth","evermannella balbo",2017
"3407",NA,4,42218,"balbo sabretooth","evermannella balbo",2017
"3408",NA,5,1453,"balbo sabretooth","evermannella balbo",2017
"3409",NA,6,6448,"balbo sabretooth","evermannella balbo",2017
"3410",NA,7,3398,"balbo sabretooth","evermannella balbo",2017
"3411",NA,8,2675,"balbo sabretooth","evermannella balbo",2017
"3412",NA,9,180,"balbo sabretooth","evermannella balbo",2017
"3413",NA,10,4395,"balbo sabretooth","evermannella balbo",2017
"3414",NA,11,1119,"balbo sabretooth","evermannella balbo",2017
"3415",NA,1,105282,"spotted barracudina","arctozenus risso",2017
"3416",NA,2,49938,"spotted barracudina","arctozenus risso",2017
"3417",NA,3,59638,"spotted barracudina","arctozenus risso",2017
"3418",NA,4,42218,"spotted barracudina","arctozenus risso",2017
"3419",NA,5,1453,"spotted barracudina","arctozenus risso",2017
"3420",NA,6,6675,"spotted barracudina","arctozenus risso",2017
"3421",NA,7,3398,"spotted barracudina","arctozenus risso",2017
"3422",NA,8,2675,"spotted barracudina","arctozenus risso",2017
"3423",NA,9,180,"spotted barracudina","arctozenus risso",2017
"3424",NA,10,4395,"spotted barracudina","arctozenus risso",2017
"3425",NA,11,1119,"spotted barracudina","arctozenus risso",2017
"3426",NA,1,59607,"highfin lizardfish","bathysaurus mollis",2017
"3427",NA,2,16192,"highfin lizardfish","bathysaurus mollis",2017
"3428",NA,4,9075,"highfin lizardfish","bathysaurus mollis",2017
"3429",NA,1,105282,"opah","lampris guttatus",2017
"3430",NA,2,49938,"opah","lampris guttatus",2017
"3431",NA,3,59638,"opah","lampris guttatus",2017
"3432",NA,4,42218,"opah","lampris guttatus",2017
"3433",NA,5,1453,"opah","lampris guttatus",2017
"3434",NA,6,6675,"opah","lampris guttatus",2017
"3435",NA,7,3398,"opah","lampris guttatus",2017
"3436",NA,8,2675,"opah","lampris guttatus",2017
"3437",NA,9,180,"opah","lampris guttatus",2017
